nom,date,national_cumulative_confirmed_cases
Gbadolite,28/05/2026,210
Mobayi Mbongo,28/05/2026,210
Yakoma,28/05/2026,210
Monga,28/05/2026,210
Bondo,28/05/2026,210
Bili (Bas-Uele),28/05/2026,210
Ango,28/05/2026,210
Opala,28/05/2026,210
Kahemba,28/05/2026,210
Gungu,28/05/2026,210
Kitangwa,28/05/2026,210
Mukedi,28/05/2026,210
Kongolo,28/05/2026,210
Mbulula,28/05/2026,210
Kabalo,28/05/2026,210
Bukama,28/05/2026,210
Kabondo Dianda,28/05/2026,210
Kabongo,28/05/2026,210
Songa,28/05/2026,210
Kayamba,28/05/2026,210
Kitenge,28/05/2026,210
Ankoro,28/05/2026,210
Mulongo,28/05/2026,210
Lwamba,28/05/2026,210
Mukanga,28/05/2026,210
Malemba,28/05/2026,210
Kinda,28/05/2026,210
Kamina,28/05/2026,210
Kikwit-Sud,28/05/2026,210
Kenya,28/05/2026,210
Kamalondo,28/05/2026,210
Tshamilemba,28/05/2026,210
Pweto,28/05/2026,210
Lukafu,28/05/2026,210
Mufunga Sampwe,28/05/2026,210
Kilwa,28/05/2026,210
Kapolowe,28/05/2026,210
Panda,28/05/2026,210
Kashobwe,28/05/2026,210
Kampemba,28/05/2026,210
Rwashi,28/05/2026,210
Bena Tshiadi,28/05/2026,210
Yangala,28/05/2026,210
Ilebo,28/05/2026,210
Luebo,28/05/2026,210
Bena Leka,28/05/2026,210
Muetshi,28/05/2026,210
Tshikula,28/05/2026,210
Dibaya,28/05/2026,210
Kalomba,28/05/2026,210
Tshibala,28/05/2026,210
Mushenge,28/05/2026,210
Bulape,28/05/2026,210
Masuika,28/05/2026,210
Luiza,28/05/2026,210
Katoka,28/05/2026,210
Ndesha,28/05/2026,210
Tshikaji,28/05/2026,210
Bilomba,28/05/2026,210
Ndekesha,28/05/2026,210
Bunkonde,28/05/2026,210
Mikalayi,28/05/2026,210
Luambo,28/05/2026,210
Katende,28/05/2026,210
Ndjoko-Mpunda,28/05/2026,210
Lubondaie,28/05/2026,210
Kakenge,28/05/2026,210
Rwampara,28/05/2026,210
Bunia,28/05/2026,210
Jiba,28/05/2026,210
Linga,28/05/2026,210
Mangala,28/05/2026,210
Damas,28/05/2026,210
Fataki,28/05/2026,210
Drodro,28/05/2026,210
Tchomia,28/05/2026,210
Rethy,28/05/2026,210
Nyakunde,28/05/2026,210
Nizi,28/05/2026,210
Bambu,28/05/2026,210
Kilo,28/05/2026,210
Mongbalu,28/05/2026,210
Komanda,28/05/2026,210
Gethy,28/05/2026,210
Boga,28/05/2026,210
Nia-Nia,28/05/2026,210
Mandima,28/05/2026,210
Lolwa,28/05/2026,210
Lita,28/05/2026,210
Boma-Mangbetu,28/05/2026,210
Isiro,28/05/2026,210
Wamba,28/05/2026,210
Doruma,28/05/2026,210
Pawa,28/05/2026,210
Niangara,28/05/2026,210
Rungu,28/05/2026,210
Mambasa,28/05/2026,210
Rimba,28/05/2026,210
Logo,28/05/2026,210
Angumu,28/05/2026,210
Nyarambe,28/05/2026,210
Mahagi,28/05/2026,210
Makoro,28/05/2026,210
Kambala,28/05/2026,210
Biringi,28/05/2026,210
Laybo,28/05/2026,210
Ariwara,28/05/2026,210
Adi,28/05/2026,210
Aru,28/05/2026,210
Adja,28/05/2026,210
Aungba,28/05/2026,210
Faradje,28/05/2026,210
Gombari,28/05/2026,210
Dungu,28/05/2026,210
Watsa,28/05/2026,210
Demba,28/05/2026,210
Mutoto,28/05/2026,210
Lubunga (Kasaï-Central),28/05/2026,210
Kananga,28/05/2026,210
Maluku II,28/05/2026,210
Nselo,28/05/2026,210
Lomela,28/05/2026,210
Nioki,28/05/2026,210
Bolobo,28/05/2026,210
Mushie,28/05/2026,210
Kwamouth,28/05/2026,210
Mokala,28/05/2026,210
Kisanji,28/05/2026,210
Lukonga,28/05/2026,210
Tunda,28/05/2026,210
Bosobolo,28/05/2026,210
Businga,28/05/2026,210
Boto,28/05/2026,210
Lisala,28/05/2026,210
Ndage,28/05/2026,210
Mwela Lembwa,28/05/2026,210
Kingabwa,28/05/2026,210
Likati,28/05/2026,210
Yahuma,28/05/2026,210
Ikela,28/05/2026,210
Lubunga (Tshopo),28/05/2026,210
Ubundu,28/05/2026,210
Kailo,28/05/2026,210
Ototo,28/05/2026,210
Tshumbe,28/05/2026,210
Lusangi,28/05/2026,210
Bobozo,28/05/2026,210
Punia,28/05/2026,210
Kyondo,28/05/2026,210
Mabalako,28/05/2026,210
Biena,28/05/2026,210
Masereka,28/05/2026,210
Lubero,28/05/2026,210
Manguredjipa,28/05/2026,210
Mutwanga,28/05/2026,210
Kamango,28/05/2026,210
Oicha,28/05/2026,210
Binza,28/05/2026,210
Rwanguba,28/05/2026,210
Rutshuru,28/05/2026,210
Birambizo,28/05/2026,210
Beni,28/05/2026,210
Vuhovi,28/05/2026,210
Musienene,28/05/2026,210
Butembo,28/05/2026,210
Katwa,28/05/2026,210
Kayna,28/05/2026,210
Goma,28/05/2026,210
Karisimbi,28/05/2026,210
Kibua,28/05/2026,210
Masisi,28/05/2026,210
Mweso,28/05/2026,210
Kirotshe,28/05/2026,210
Pinga,28/05/2026,210
Walikale,28/05/2026,210
Kibirizi,28/05/2026,210
Kalunguta,28/05/2026,210
Alimbongo,28/05/2026,210
Nyiragongo,28/05/2026,210
Katoyi,28/05/2026,210
Bambo,28/05/2026,210
Itebero,28/05/2026,210
Mwana,28/05/2026,210
Kaziba,28/05/2026,210
Nyantende,28/05/2026,210
Nyangezi,28/05/2026,210
Kabare,28/05/2026,210
Mubumbano,28/05/2026,210
Walungu,28/05/2026,210
Hauts-Plateaux,28/05/2026,210
Kaniola,28/05/2026,210
Kalonge,28/05/2026,210
Bunyakiri,28/05/2026,210
Uvira,28/05/2026,210
Kitutu,28/05/2026,210
Kamituga,28/05/2026,210
Itombwe,28/05/2026,210
Minembwe,28/05/2026,210
Nundu,28/05/2026,210
Ruzizi,28/05/2026,210
Lemera,28/05/2026,210
Fizi,28/05/2026,210
Shabunda,28/05/2026,210
Lulingu,28/05/2026,210
Kalole,28/05/2026,210
Mwenga,28/05/2026,210
Mulungu,28/05/2026,210
Bagira,28/05/2026,210
Kadutu,28/05/2026,210
Ibanda,28/05/2026,210
Katana,28/05/2026,210
Lualaba,28/05/2026,210
Kafakumba,28/05/2026,210
Kanzenze,28/05/2026,210
Kasaji,28/05/2026,210
Dilolo,28/05/2026,210
Sandoa,28/05/2026,210
Kalamba,28/05/2026,210
Lubudi,28/05/2026,210
Bunkeya,28/05/2026,210
Fungurume,28/05/2026,210
Kambove,28/05/2026,210
Lubumbashi,28/05/2026,210
Kisanga,28/05/2026,210
Katuba,28/05/2026,210
Mumbunda,28/05/2026,210
Kipushi,28/05/2026,210
Sakania,28/05/2026,210
Kafubu,28/05/2026,210
Kilela Balanda,28/05/2026,210
Manika,28/05/2026,210
Vangu,28/05/2026,210
Kowe,28/05/2026,210
Mitwaba,28/05/2026,210
Gombe,28/05/2026,210
Minova,28/05/2026,210
Kalehe,28/05/2026,210
Miti-Murhesa,28/05/2026,210
Idjwi,28/05/2026,210
Aba,28/05/2026,210
Masina II,28/05/2026,210
Kapanga,28/05/2026,210
Dilala,28/05/2026,210
Mutshatsha,28/05/2026,210
Kikula,28/05/2026,210
Kimbi Lulenge,28/05/2026,210
Ferekeni,28/05/2026,210
Wapinda,28/05/2026,210
Likasi,28/05/2026,210
Kasenga,28/05/2026,210
Ntandembelo,28/05/2026,210
Yumbi,28/05/2026,210
Tshudi Loto,28/05/2026,210
Kiri,28/05/2026,210
Bosanga,28/05/2026,210
Yalifafo,28/05/2026,210
Dekese,28/05/2026,210
Mimia,28/05/2026,210
Makanza,28/05/2026,210
Bomongo,28/05/2026,210
Lolanga Mampoko,28/05/2026,210
Penjwa,28/05/2026,210
Bokungu,28/05/2026,210
Wema,28/05/2026,210
Befale,28/05/2026,210
Lotumbe,28/05/2026,210
Monkoto,28/05/2026,210
Djombo,28/05/2026,210
Bongandanga,28/05/2026,210
Lingomo,28/05/2026,210
Basankusu,28/05/2026,210
Boende,28/05/2026,210
Mompono,28/05/2026,210
Monieka,28/05/2026,210
Banjow Moke,28/05/2026,210
Inongo,28/05/2026,210
Wangata,28/05/2026,210
Bolenge,28/05/2026,210
Bolomba,28/05/2026,210
Ingende,28/05/2026,210
Iboko,28/05/2026,210
Irebu,28/05/2026,210
Mbandaka,28/05/2026,210
Lukolela,28/05/2026,210
Bikoro,28/05/2026,210
Ntondo,28/05/2026,210
Lilanga Bobangi,28/05/2026,210
